Sun And Wind,Sun and No Wind,No Sun and Wind,No Sun and No Wind
27.1193,33.77429,19.891815,25.695451
26.571483,33.154123,20.115404,25.866864
27.142021,32.938902,21.523646,26.546992
26.888191,32.710088,21.310885,26.380813
26.18274,31.98029,21.050939,26.158258
25.017816,30.868325,21.573592,26.827873
16.434428,24.50818,14.457686,22.250372
7.21271,17.661109,8.156015,18.746576
11.966035,20.704771,13.280385,22.221142
11.270686,19.91726,13.006337,21.929927
4.432482,15.954656,5.823987,17.550204
7.232983,17.884945,8.791523,19.656624
5.114836,16.260798,6.693964,18.072863
3.912284,15.691571,5.415581,17.409873
2.812002,15.156371,4.28105,16.830249
0.768317,14.115563,2.083587,15.61218
-1.440333,12.982933,-0.269844,14.31519
1.047608,16.985414,-2.478879,13.093218
7.554739,21.828969,1.513629,15.326155
13.05106,25.584051,5.533196,17.600872
17.539805,28.406868,9.468802,19.831604
19.956619,29.945397,11.402249,20.834607
21.476152,30.687561,13.112462,21.708227
23.147478,31.596552,14.896144,22.67583
25.030688,32.671166,16.821521,23.740564
26.619184,33.461245,18.796808,24.8691
27.968191,34.070013,20.670141,25.966354
27.576348,33.630899,20.882247,26.129805
26.609278,32.550224,21.042575,26.233739
25.080124,30.827162,21.256681,26.40015
21.824926,27.735099,20.196615,25.81624
18.390397,24.246524,20.108564,26.31884
16.141,22.414707,17.928593,24.554969
12.678644,20.463214,14.425554,22.514659
9.141976,18.581626,10.790168,20.484874
5.887516,17.003073,7.299592,18.611414
4.661416,16.335024,6.037782,17.899446
3.400106,15.630985,4.770223,17.186445
2.300424,15.113579,3.533128,16.510064
1.705907,14.712453,3.062335,16.25011
1.462327,14.618826,2.793256,16.125775
5.503496,19.353833,2.319453,15.863566
10.733901,23.444309,5.184275,17.46775
15.263484,26.783039,8.017003,19.060465
18.588163,28.951388,10.862485,20.699521
22.073918,31.000337,14.221169,22.500101
25.365303,32.899055,17.726806,24.474471
28.390711,34.657052,21.123655,26.475376
29.414053,35.276475,22.292129,27.194995
29.958848,35.332737,23.621146,28.029253
30.443786,35.3637,24.790039,28.761944
29.933193,34.776352,24.733233,28.690611
28.984997,33.629315,24.838544,28.729521
27.319951,31.697308,24.785043,28.65975
22.720311,27.8872,21.851151,26.845766
17.944888,23.890083,18.981857,25.132407
14.838582,21.958748,16.094776,23.442099
11.955453,20.238083,13.445379,21.975671
9.394671,19.048351,10.559623,20.386744
6.780289,17.749169,7.80433,18.912897
6.073575,17.300415,7.259679,18.6466
5.476248,17.072913,6.538228,18.274394
4.905809,16.78759,5.978598,17.998881
4.428867,16.428913,5.600012,17.752956
3.758438,15.943802,5.01531,17.367576
6.93332,19.662233,4.639821,17.127342
11.874705,23.671294,7.131453,18.511241
16.538441,27.280519,9.707213,19.934156
19.899937,29.650895,12.174048,21.348106
22.999989,31.406262,15.351835,23.068125
25.679875,32.750497,18.780245,25.052125
28.678165,34.532791,22.070776,27.019346
29.758808,35.213061,22.967544,27.499802
30.290213,35.338105,23.722638,27.878719
30.71752,35.592708,25.230397,29.129322
29.916821,34.472889,24.748784,28.497849
29.181109,33.932319,25.131292,29.092905
27.602011,32.10161,25.39362,29.400689
23.36454,28.401838,22.219936,27.032861
18.833655,24.3173,20.115404,25.866864
16.63096,23.14946,17.852802,24.604188
14.59142,22.037243,15.818483,23.478712
12.586974,21.092192,13.621787,22.289727
10.680838,20.210347,11.571715,21.227951
9.342936,19.571338,10.112013,20.443382
7.968204,18.815629,8.796223,19.749937
6.626597,18.202449,7.32361,18.984207
6.855951,18.46624,7.40405,19.079719
6.545527,18.123586,7.484647,19.176583
9.022954,20.87996,7.565595,19.274963
11.035497,22.954629,7.659012,19.284375
12.07567,23.896147,7.966659,19.450667
12.578083,24.339706,8.057714,19.459039
16.771792,27.591891,10.346008,20.70788
19.545854,29.434526,12.630859,21.988136
20.902771,29.875979,14.865839,23.250869
19.180426,28.262233,14.411704,22.987267
16.934982,26.134199,13.730025,22.554568
17.001405,26.429153,13.273508,22.291657
16.349727,25.948692,12.815376,22.028442
14.934192,24.718164,12.184889,21.658023
14.952834,24.968841,11.723463,21.394405
12.226158,22.719023,9.997234,20.237305
6.878323,17.502722,8.341631,19.174864
4.902108,16.088259,6.66052,18.104549
4.237885,15.867201,5.83193,17.687824
3.248122,15.371263,4.822183,17.164337
2.333973,14.874497,3.966066,16.730316
1.439216,14.406772,3.062335,16.25011
0.279152,13.731415,1.981355,15.664505
-0.672143,13.204652,1.091833,15.206493
-0.786497,13.263267,0.812635,15.074616
-1.400879,12.841291,0.332416,14.807082
1.062913,15.799123,0.049409,14.672252
4.138438,18.63077,1.042051,15.244188
7.951988,22.219319,1.863995,15.714944
9.518065,23.367092,2.856031,16.28727
10.437656,23.791939,3.844177,16.764865
12.463946,25.266428,5.01531,17.367576
13.635905,25.961738,6.037782,17.899446
15.128041,27.186722,6.371451,17.952306
15.377648,27.196484,6.769833,18.083959
14.751918,26.346948,7.153559,18.21176
14.174016,25.664579,7.248405,18.193534
13.638416,24.946256,7.503437,18.273595
11.725723,22.830884,7.643453,18.30623
9.024791,20.432126,6.696059,17.814232
3.746331,15.088947,5.624196,17.265585
2.313755,14.03277,4.701986,16.804058
-0.038357,12.974992,2.036209,15.373588
-2.584731,11.600815,-0.482336,14.031649
-4.919314,10.578612,-3.168034,12.600982
-4.840966,10.762145,-3.28058,12.559765
-5.130809,10.613174,-3.561784,12.420113
-5.307323,10.501609,-3.677816,12.377092
-5.492641,10.476052,-3.962942,12.234848
-5.788272,10.322943,-4.250066,12.091121
-2.22059,14.450486,-4.348153,12.071816
3.017883,18.662149,-1.531203,13.706973
6.681253,21.142825,1.291988,15.341373
10.163613,23.44274,4.154868,17.02492
13.172786,25.568602,5.869532,17.79978
14.598162,26.142529,7.567272,18.602378
15.975547,26.688274,9.28224,19.453586
17.952877,28.098379,10.603717,20.18129
18.205986,27.772219,11.914615,20.907056
18.513605,27.482597,13.270511,21.684088
18.017324,27.227711,12.783273,21.447992
17.379503,26.895628,12.128812,21.111818
15.801139,25.497161,11.632963,20.872205
12.270037,22.413097,10.241482,20.134639
7.40665,17.76015,8.824309,19.3848
5.720308,16.720292,7.424163,18.666288
4.147217,15.840669,5.828977,17.757452
2.475932,14.851171,4.265412,16.889082
1.26338,14.394452,2.690652,16.015014
-0.259407,13.770401,0.800036,14.970773
-1.893134,13.021401,-1.078361,13.943995
-3.77831,11.986602,-2.976142,12.897111
-4.128942,11.585404,-2.976142,12.897111
-4.460117,11.298263,-3.145053,12.797174
-0.341857,15.900002,-3.145053,12.797174
5.485871,20.459994,-0.071867,14.445346
10.540562,24.063022,3.148262,16.185435
13.907977,26.05796,6.162175,17.812583
15.601139,26.429206,9.10122,19.399696
17.928354,27.404374,12.238497,21.15834
21.625431,29.932483,15.164019,22.819828
21.912987,30.416821,15.023665,22.86356
21.519804,30.258419,14.718361,22.810298
19.624267,28.465653,14.570439,22.860691
17.938836,26.505098,14.78785,22.949031
17.917549,26.255633,15.229229,23.203192
18.065525,26.274829,15.442036,23.289058
13.001725,21.705946,13.118116,21.839986
10.606312,20.206602,11.90233,21.683504
8.149489,18.661604,9.52919,20.225239
4.269402,16.115569,5.332386,17.328515
0.990706,14.105996,2.408171,15.724904
-2.244799,12.251481,-0.695329,14.025466
-3.178167,11.925923,-1.916618,13.36841
-4.458392,11.201475,-3.175653,12.67152
-5.737498,10.477056,-4.394359,12.018705
-5.054561,11.078803,-4.035006,12.243908
-4.645841,11.269935,-3.50636,12.569685
-2.608276,13.401076,-3.145053,12.797174
1.243841,16.429188,-0.881944,14.074629
3.982588,18.216031,1.337465,15.302173
6.041499,19.274606,3.568734,16.548396
10.001074,22.39817,5.579932,17.574782
13.06349,24.64282,7.446717,18.549225
14.522912,25.112846,10.596472,20.814729
11.151641,22.133607,8.584274,19.280514
9.509848,21.049428,7.598634,18.93246
8.21576,20.317006,6.749257,18.70059
9.447938,21.562651,6.844384,18.713476
10.564221,22.58923,7.070882,18.784816
9.239968,21.085938,7.162529,18.796683
6.006208,18.118983,5.962629,18.07028
4.78819,17.287452,4.937159,17.454168
2.699273,15.564446,3.709417,16.703148
0.947657,14.21642,2.521775,15.999947
0.387224,14.135452,1.506453,15.40156
-1.09935,13.089361,0.324901,14.707661
-2.276842,12.1111,-0.348871,14.312827
-2.418554,12.232234,-0.853546,14.01736
-3.208059,11.699796,-1.525592,13.62413
-3.122431,11.893087,-1.665908,13.555934
-3.687704,11.429363,-1.974886,13.388773
-0.609333,15.005832,-2.142946,13.290221
2.171355,17.609034,-1.357671,13.722369
3.41877,18.613701,-0.743487,14.053073
6.079337,21.005372,0.004332,14.446251
10.431104,24.266171,2.298744,15.618076
12.115867,24.865923,4.586096,16.805905
14.718011,26.41029,6.806687,17.953866
14.439688,26.289584,6.634826,17.957609
13.24738,25.332861,6.284906,17.867452
12.510716,24.766999,6.123735,17.913407
12.031206,24.155819,6.205118,17.854785
10.642948,22.670852,6.110246,17.700484
9.668306,21.513593,6.21712,17.686132
4.287061,16.20292,4.99392,17.011738
2.428448,14.703261,3.928897,16.429037
0.870602,13.647056,2.693944,15.749268
-1.283505,12.742888,0.111466,14.34777
-3.791588,11.331984,-2.313518,13.036807
-6.543026,9.731432,-4.920798,11.612174
-7.339505,9.273825,-5.681125,11.199239
-8.085201,8.779791,-6.302063,10.854915
-8.929331,8.264527,-7.071033,10.431811
-9.39955,7.996718,-7.550706,10.15667
-9.644089,7.995126,-8.030805,9.880207
-6.623594,11.756969,-8.511288,9.602403
-1.590655,16.154238,-6.361158,10.87751
-0.087765,16.679761,-4.203116,12.144568
1.622038,17.427483,-2.037936,13.408281
4.455442,19.769855,-0.740585,14.142726
4.99912,19.70614,0.553766,14.873295
5.685825,19.792389,1.812403,15.565125
5.895429,19.777862,2.219555,15.75514
6.529828,20.21721,2.621278,15.941785
6.287952,19.72505,3.017451,16.125076
4.878582,18.02616,3.315432,16.282846
4.44827,17.3822,3.574796,16.40208
4.183384,16.911089,3.870181,16.558076
3.275187,16.251587,3.203858,16.170999
2.414703,15.73229,2.408171,15.724904
1.755192,15.349113,1.777646,15.374516
-0.129147,14.481697,-0.36113,14.219623
-2.308508,13.195416,-2.337513,13.162575
-4.676074,11.698702,-4.348153,12.071816
-5.711943,10.696193,-4.684367,11.872774
-6.021871,10.433184,-4.830067,11.799264
-6.126018,10.501287,-5.144412,11.625485
-6.030404,10.516862,-4.998163,11.699555
-5.944517,10.614794,-5.020295,11.673758
-4.248576,12.547396,-5.020295,11.673758
0.184733,15.961562,-2.232473,13.279438
5.099365,19.890875,0.384726,14.773861
6.031757,22.21444,-2.699368,12.937453
8.413591,24.370896,-2.479396,12.940856
14.448635,26.9794,5.207975,17.272327
14.793252,26.760954,6.395545,17.850221
16.05891,27.563327,7.363527,18.348921
16.626386,27.682872,8.366958,18.884755
15.703367,26.301984,9.361988,19.417018
15.558978,25.946936,9.800292,19.657157
16.084372,26.211575,10.399891,19.992383
14.517185,24.327292,10.887008,20.279178
8.45357,18.263352,9.574278,19.557436
6.292844,16.565285,8.25144,18.83344
5.00767,15.890723,6.963311,18.148134
2.78557,14.973187,4.337882,16.751416
0.213207,13.57752,1.847323,15.444363
-2.35654,12.303385,-0.825011,14.04858
-2.633558,12.547671,-1.779828,13.517254
-3.588635,11.920928,-2.569414,13.08111
-4.213362,11.764725,-3.530252,12.542028
-2.956544,12.643517,-2.518831,13.138986
-1.328827,13.846011,-1.309119,13.868159
-0.074913,14.712216,-0.290692,14.470756
0.896516,15.616696,0.077457,14.705384
1.650656,16.361972,0.276019,14.840126
2.345671,16.950396,0.617543,15.043356
3.854967,18.331112,1.130472,15.348987
4.98226,19.289869,1.644183,15.655631
4.498125,18.527156,2.158689,15.963368
5.088149,18.580676,3.329567,16.646664
7.66017,20.847609,4.294013,17.187254
11.665002,24.47022,5.426462,17.829602
13.390739,25.440962,6.753081,18.343814
12.833451,24.180904,7.945231,18.843562
12.246037,22.761422,9.28224,19.453586
7.479844,18.176962,7.996511,18.767298
4.485462,15.624395,6.528546,17.976277
3.469214,15.274208,5.249241,17.312783
2.70002,14.936532,4.409446,16.888696
2.887819,15.604159,3.761103,16.592812
1.913232,15.040141,2.962356,16.225483
1.41544,14.750446,2.521775,15.999947
1.5983,15.233486,2.110175,15.808435
0.933354,14.759443,1.693507,15.613651
0.603817,14.752598,1.042051,15.244188
0.131268,14.495953,0.588906,15.009184
-0.069406,14.632545,-0.065166,14.637288
2.920943,17.573157,0.588906,15.009184
4.657759,19.022533,1.413027,15.482015
7.54123,21.726561,2.096812,15.889493
13.180744,25.772965,5.638588,17.795432
16.441144,27.502999,9.1527,19.724304
20.078039,29.70833,12.616393,21.665209
21.485126,30.76152,13.45279,22.114407
21.529232,30.450489,14.279235,22.559279
20.638561,29.152349,15.036794,22.939881
19.084548,27.200077,15.636231,23.292438
17.966316,25.553993,16.460269,23.81299
17.483798,24.667859,17.056909,24.168498
14.787425,22.874754,14.836484,22.931564
11.87109,20.971392,12.442542,21.626777
9.254938,19.381736,10.235582,20.496258
7.634305,18.52557,8.537574,19.54618
5.871645,17.611684,6.647816,18.484316
4.099943,16.608837,4.910879,17.518387
3.788161,16.529719,4.431072,17.249657
3.288248,16.328893,3.778513,16.877183
3.315976,16.626609,3.263792,16.568447
2.074563,15.864664,2.096812,15.889493
0.044063,14.216015,0.930287,15.212216
0.443608,15.292562,-0.235632,14.536009
5.059164,19.767443,0.730569,15.07633
7.626675,21.886942,1.832946,15.678938
9.438002,23.285529,2.790533,16.211914
13.754894,26.474356,5.068165,17.344352
15.122431,26.863013,7.114575,18.353737
17.534038,28.243215,9.331647,19.500163
18.288809,28.512145,10.237556,19.897105
18.270226,27.998633,11.230837,20.38422
19.180683,28.405955,12.224492,20.876657
16.527853,26.069479,11.503326,20.528502
12.653768,22.216536,10.94722,20.281277
11.322217,21.186173,10.22629,19.940669
9.861251,19.995002,9.595309,19.692117
8.592609,18.946185,9.109871,19.53584
7.344366,18.026952,8.478075,19.317204
7.214439,18.412629,7.683559,18.941922
6.525234,18.168278,6.910563,18.600906
5.934945,18.045727,6.115106,18.246926
4.589927,17.338675,4.602881,17.353117
3.498683,16.829912,3.263792,16.568447
2.198488,16.179324,1.754752,15.685519
1.858212,16.067477,1.272004,15.415673
1.518444,15.868675,0.959409,15.247001
1.16259,15.737647,0.446739,14.941691
1.058565,15.799513,0.133204,14.772087
1.175458,16.187397,-0.378894,14.467365
1.498225,16.709505,-0.719865,14.264668
3.570972,18.599407,-0.233401,14.441316
7.438984,22.06865,0.952507,15.140736
10.855762,24.832709,2.450206,16.009941
14.847489,26.844299,6.581139,18.093039
14.194634,25.878776,7.190429,18.363422
14.573164,25.99368,7.760176,18.663077
14.489201,26.042262,7.475802,18.513518
15.172006,25.806617,9.347053,19.45752
12.32745,22.885947,9.085491,19.271617
7.145102,17.212642,8.759733,19.081799
2.829903,14.686278,4.750458,16.900338
2.9012,14.798887,4.623656,16.785869
3.589122,15.502551,4.787376,16.87953
1.501364,14.539733,2.517905,15.702198
1.773899,14.765784,2.645042,15.761461
-0.378843,13.394326,0.842368,14.793171
-0.798957,12.998526,0.711029,14.730874
-1.088696,12.753576,0.579093,14.668229
-1.125471,12.70626,0.612798,14.701196
-2.278383,12.026183,-0.423138,14.15626
-0.175166,14.524664,-0.558943,14.091048
2.948406,18.202737,-0.969828,13.893183
6.241699,20.559212,1.24678,15.125231
6.109789,20.416872,1.279974,15.159424
7.042968,21.391313,1.24678,15.125231
12.363701,24.658153,5.744836,17.536123
12.332033,24.786429,5.860751,17.869873
13.836598,25.130629,7.855203,18.634833
14.767106,26.079814,7.855203,18.634833
14.387887,25.55946,8.135512,18.781998
13.157514,24.140421,8.414957,18.928745
11.845286,23.034035,7.902317,18.678641
8.942585,20.090591,7.548827,18.522127
6.85774,17.639042,7.713706,18.618648
2.863205,15.496859,3.779535,16.537368
2.556262,15.235274,3.649919,16.477966
2.20375,14.827214,3.687179,16.516114
-0.661631,13.310818,0.768982,14.937098
-1.377317,12.76983,0.324901,14.707661
-3.243461,11.945323,-1.843111,13.537741
-3.054212,12.069044,-1.673999,13.637554
-3.254754,11.933944,-1.817295,13.567775
-2.724425,12.353646,-1.504813,13.737424
-2.67917,12.499663,-1.647979,13.667843
-1.602805,13.899687,-1.961083,13.497638
1.863275,17.683417,-1.986536,13.467764
5.57759,20.387068,0.443831,14.840479
6.973502,21.59567,0.92236,15.106515
9.989928,24.533519,1.030579,15.137831
13.990429,26.585686,5.204955,17.337302
13.098886,25.513726,5.623563,17.548368
14.961746,25.856385,8.839255,19.210386
13.728462,24.582056,8.790631,19.164879
13.461309,24.783271,7.925349,18.760086
13.602359,24.449429,8.790631,19.164879
13.716199,24.08232,9.63779,19.56214
13.04974,22.855573,10.474302,19.957591
7.583453,17.831409,8.548739,18.943822
5.353836,16.390659,6.799055,18.05281
3.089397,15.031346,4.875912,17.079127
0.571676,13.520783,2.610975,15.857517
-1.525592,12.414666,0.475258,14.705895
-3.606605,11.428243,-1.806762,13.487365
-4.557667,10.994462,-3.087012,12.6852
-5.521965,10.643039,-4.498367,11.825299
-6.739162,9.905835,-5.762027,11.043979
-6.894729,9.896128,-5.942314,11.001084
-7.21317,9.801158,-6.302063,10.854915
-5.445839,12.008893,-6.487249,10.826131
-1.38803,15.275175,-4.156949,12.19819
2.410548,18.263873,-2.01215,13.43798
6.334328,21.242438,0.332416,14.807082
10.197559,23.838661,3.097019,16.28764
13.711677,26.038931,5.996961,17.856777
17.035193,28.160445,8.751501,19.380505
17.957416,28.576915,9.89351,19.985437
18.197859,28.255348,11.18397,20.681856
18.627814,28.17874,12.346103,21.324579
18.112836,27.65279,12.237179,21.217294
16.035536,25.535157,12.018787,21.065195
12.969819,22.168891,11.911336,20.961479
8.567259,18.687092,9.3151,19.544348
5.820743,17.135615,6.74782,18.191171
3.476877,16.089292,4.097253,16.790208
2.605626,15.642901,3.266002,16.387265
1.747794,15.219631,2.417755,15.973137
0.971441,14.894963,1.553531,15.548009
0.975813,14.992189,1.413027,15.482015
0.596802,14.748682,1.101104,15.31389
0.665616,14.918325,0.959409,15.247001
0.249017,14.540437,0.788433,15.145125
0.126598,14.49301,0.617543,15.043356
0.879321,15.423644,0.446739,14.941691
2.728773,17.195919,0.930287,15.212216
4.354369,18.697555,1.382957,15.446627
5.898123,20.093107,1.863995,15.714944
8.116447,22.535703,0.973109,14.855124
13.575133,26.163368,5.522389,17.668522
14.844543,26.89093,6.711339,18.29958
17.781113,28.523971,9.658473,19.884465
20.017175,29.470986,12.511253,21.36314
15.392038,26.672757,8.184344,18.948357
13.489907,24.453893,8.655549,19.154596
12.251654,22.759171,9.331647,19.500163
11.603869,21.749627,9.787256,19.699225
7.512145,18.121447,8.161224,18.863901
5.594391,16.97503,6.537826,18.049962
3.677347,15.85769,4.899984,17.245174
2.378224,14.73631,4.302828,16.928581
1.669553,14.388593,3.568734,16.548396
1.782493,14.891226,2.962356,16.225483
1.926831,15.239837,2.62422,16.026177
1.873272,15.362259,2.28634,15.827303
1.692373,15.340413,1.948714,15.628837
1.756208,15.411415,1.981355,15.664505
