module, rotation, UDI-f, UDI-a, UDI-e 
module_5,90.0,9.78,53.64,36.58
module_5,90.0,10.58,67.97,21.45
module_5,90.0,10.47,87.1,2.44
module_5,90.0,10.08,73.53,16.38
module_5,90.0,10.0,65.78,24.22
module_5,90.0,10.16,62.82,27.01
module_5,90.0,10.77,67.59,21.64
module_5,90.0,11.12,86.88,2.0
module_5,90.0,10.74,79.07,10.19
module_5,90.0,10.55,72.52,16.93
module_5,90.0,10.96,68.68,20.36
module_5,90.0,11.37,71.86,16.77
module_5,90.0,12.6,85.29,2.11
module_5,90.0,11.95,81.84,6.22
module_5,90.0,11.81,77.67,10.52
module_5,90.0,12.14,73.67,14.19
module_5,90.0,12.9,76.14,10.96
module_5,90.0,14.49,83.56,1.95
module_5,90.0,14.05,80.96,4.99
module_5,90.0,13.86,77.75,8.38
module_5,90.0,14.05,75.56,10.38
module_5,90.0,14.52,77.23,8.25
module_5,90.0,16.25,82.3,1.45
module_5,90.0,15.75,80.93,3.32
module_5,90.0,15.48,78.16,6.36
module_5,90.0,15.62,76.99,7.4
module_5,90.0,15.95,78.11,5.95
module_5,90.0,17.34,81.32,1.34
module_5,90.0,16.36,80.77,2.88
module_5,90.0,16.33,79.7,3.97
module_5,90.0,16.41,78.74,4.85
module_5,90.0,17.26,78.9,3.84
module_5,90.0,11.01,88.99,0.0
module_5,90.0,9.7,59.62,30.68
module_5,90.0,9.7,44.99,45.32
module_5,90.0,9.64,42.41,47.95
module_5,90.0,10.03,56.58,33.4
module_5,90.0,10.6,89.37,0.03
module_5,90.0,9.97,74.52,15.51
module_5,90.0,9.81,63.01,27.18
module_5,90.0,9.89,58.99,31.12
module_5,90.0,10.16,59.53,30.3
module_5,90.0,11.23,87.48,1.29
module_5,90.0,10.58,81.04,8.38
module_5,90.0,10.41,72.11,17.48
module_5,90.0,10.44,67.95,21.62
module_5,90.0,10.58,66.77,22.66
module_5,90.0,12.58,86.0,1.42
module_5,90.0,11.62,82.71,5.67
module_5,90.0,11.32,77.18,11.51
module_5,90.0,11.29,73.84,14.88
module_5,90.0,11.51,71.62,16.88
module_5,90.0,14.14,84.11,1.75
module_5,90.0,12.82,81.95,5.23
module_5,90.0,12.41,78.55,9.04
module_5,90.0,12.22,75.42,12.36
module_5,90.0,12.38,73.81,13.81
module_5,90.0,9.7,31.53,58.77
module_5,90.0,9.64,24.96,65.4
module_5,90.0,9.62,24.44,65.95
module_5,90.0,9.62,25.51,64.88
module_5,90.0,9.64,28.33,62.03
module_5,90.0,9.7,31.84,58.47
module_5,90.0,9.7,37.86,52.44
module_5,90.0,9.84,47.32,42.85
module_5,90.0,10.33,60.03,29.64
module_5,90.0,11.73,77.86,10.41
module_5,90.0,9.7,27.81,62.49
module_5,90.0,9.7,25.1,65.21
module_5,90.0,9.7,29.53,60.77
module_5,90.0,9.7,33.64,56.66
module_5,90.0,9.7,38.52,51.78
module_5,90.0,9.78,43.89,46.33
module_5,90.0,9.92,50.38,39.7
module_5,90.0,10.14,56.58,33.29
module_5,90.0,10.58,64.0,25.42
module_5,90.0,11.48,76.74,11.78
module_5,90.0,9.64,26.49,63.86
module_5,90.0,9.7,28.11,62.19
module_5,90.0,9.78,34.82,55.4
module_5,90.0,9.89,40.74,49.37
module_5,90.0,10.0,49.4,40.6
module_5,90.0,10.11,54.93,34.96
module_5,90.0,10.19,58.9,30.9
module_5,90.0,10.44,63.29,26.27
module_5,90.0,11.04,70.03,18.93
module_5,90.0,11.73,77.95,10.33
module_5,90.0,9.7,30.33,59.97
module_5,90.0,9.78,33.73,56.49
module_5,90.0,10.0,41.73,48.27
module_5,90.0,10.14,49.37,40.49
module_5,90.0,10.19,58.49,31.32
module_5,90.0,10.36,62.82,26.82
module_5,90.0,10.55,66.0,23.45
module_5,90.0,11.01,69.23,19.75
module_5,90.0,11.56,75.07,13.37
module_5,90.0,12.36,80.08,7.56
module_5,90.0,9.78,44.82,45.4
module_5,90.0,10.03,46.36,43.62
module_5,90.0,10.16,52.47,37.37
module_5,90.0,10.38,60.33,29.29
module_5,90.0,10.49,66.58,22.93
module_5,90.0,10.79,68.68,20.52
module_5,90.0,11.07,71.34,17.59
module_5,90.0,11.53,74.96,13.51
module_5,90.0,12.3,79.07,8.63
module_5,90.0,12.93,81.7,5.37
module_5,90.0,10.47,66.52,23.01
module_5,90.0,10.41,61.64,27.95
module_5,90.0,10.47,64.77,24.77
module_5,90.0,10.74,68.79,20.47
module_5,90.0,10.96,72.03,17.01
module_5,90.0,11.15,73.15,15.7
module_5,90.0,11.53,74.85,13.62
module_5,90.0,12.0,77.92,10.08
module_5,90.0,12.68,81.42,5.89
module_5,90.0,13.59,82.58,3.84
module_5,90.0,15.18,82.3,2.52
module_5,90.0,17.26,81.04,1.7
module_5,90.0,23.29,76.71,0.0
module_5,90.0,28.03,71.97,0.0
module_5,90.0,35.56,64.44,0.0
module_5,90.0,47.92,52.08,0.0
module_5,90.0,64.85,35.15,0.0
module_5,90.0,83.59,16.41,0.0
module_5,90.0,94.25,5.75,0.0
module_5,90.0,97.04,2.96,0.0
module_5,90.0,98.66,1.34,0.0
module_5,90.0,99.7,0.3,0.0
module_5,90.0,99.97,0.03,0.0
module_5,90.0,100,0.0,0.0
module_5,90.0,100,0.0,0.0
module_5,90.0,100,0.0,0.0
module_5,90.0,100,0.0,0.0
module_5,90.0,9.62,23.04,67.34
module_5,90.0,9.62,20.88,69.51
module_5,90.0,9.62,19.48,70.9
module_5,90.0,9.62,20.74,69.64
module_5,90.0,9.62,23.45,66.93
module_5,90.0,9.62,21.84,68.55
module_5,90.0,9.7,39.51,50.79
module_5,90.0,9.62,26.47,63.92
module_5,90.0,11.1,71.12,17.78
module_5,90.0,14.44,83.01,2.55
module_5,90.0,12.49,81.1,6.41
module_5,90.0,12.27,79.92,7.81
module_5,90.0,12.27,80.58,7.15
module_5,90.0,21.34,78.66,0.0
module_5,90.0,54.68,45.32,0.0
module_5,90.0,89.78,10.22,0.0
module_5,90.0,96.0,4.0,0.0
module_5,90.0,72.58,27.42,0.0
module_5,90.0,39.75,60.25,0.0
module_5,90.0,98.38,1.62,0.0
module_5,90.0,99.45,0.55,0.0
module_5,90.0,100,0.0,0.0
module_5,90.0,99.97,0.03,0.0
module_5,90.0,100,0.0,0.0
module_5,90.0,100,0.0,0.0
module_5,90.0,100,0.0,0.0
module_5,90.0,100,0.0,0.0
module_5,90.0,37.62,62.38,0.0
module_5,90.0,32.25,67.75,0.0
module_5,90.0,34.93,63.29,1.78
module_5,90.0,42.14,56.74,1.12
module_5,90.0,54.77,45.23,0.0
module_5,90.0,25.21,74.79,0.0
module_5,90.0,22.41,75.86,1.73
module_5,90.0,24.27,71.1,4.63
module_5,90.0,30.03,65.51,4.47
module_5,90.0,35.29,63.75,0.96
module_5,90.0,27.62,72.27,0.11
module_5,90.0,24.22,72.49,3.29
module_5,90.0,25.7,68.99,5.32
module_5,90.0,28.96,65.73,5.32
module_5,90.0,33.67,64.9,1.42
module_5,90.0,31.12,67.53,1.34
module_5,90.0,29.23,66.74,4.03
module_5,90.0,28.49,67.4,4.11
module_5,90.0,31.97,65.53,2.49
module_5,90.0,34.74,63.95,1.32
module_5,90.0,37.26,61.18,1.56
module_5,90.0,34.77,61.75,3.48
module_5,90.0,34.55,62.47,2.99
module_5,90.0,36.36,61.7,1.95
module_5,90.0,41.37,57.59,1.04
module_5,90.0,10.41,89.59,0.0
module_5,90.0,9.7,51.73,38.58
module_5,90.0,9.7,45.7,44.6
module_5,90.0,9.64,41.42,48.93
module_5,90.0,10.16,58.0,31.84
module_5,90.0,10.22,87.32,2.47
module_5,90.0,9.89,71.15,18.96
module_5,90.0,9.78,61.4,28.82
module_5,90.0,9.86,57.62,32.52
module_5,90.0,10.16,60.25,29.59
module_5,90.0,10.82,86.9,2.27
module_5,90.0,10.44,78.41,11.15
module_5,90.0,10.25,70.93,18.82
module_5,90.0,10.33,67.32,22.36
module_5,90.0,10.6,67.04,22.36
module_5,90.0,11.95,85.84,2.22
module_5,90.0,11.23,82.0,6.77
module_5,90.0,11.04,76.38,12.58
module_5,90.0,11.15,73.67,15.18
module_5,90.0,11.42,71.26,17.32
module_5,90.0,12.96,84.71,2.33
module_5,90.0,12.03,81.75,6.22
module_5,90.0,11.75,78.44,9.81
module_5,90.0,11.81,74.96,13.23
module_5,90.0,12.22,73.95,13.84
module_5,90.0,11.29,88.71,0.0
module_5,90.0,9.7,56.71,33.59
module_5,90.0,9.62,36.14,54.25
module_5,90.0,9.64,40.16,50.19
module_5,90.0,10.74,66.44,22.82
module_5,90.0,10.41,89.59,0.0
module_5,90.0,9.84,72.85,17.32
module_5,90.0,9.7,59.21,31.1
module_5,90.0,9.78,56.08,34.14
module_5,90.0,10.33,63.92,25.75
module_5,90.0,10.82,88.03,1.15
module_5,90.0,10.25,80.19,9.56
module_5,90.0,10.14,70.55,19.32
module_5,90.0,10.22,66.74,23.04
module_5,90.0,10.66,69.34,20.0
module_5,90.0,11.92,86.79,1.29
module_5,90.0,11.12,83.12,5.75
module_5,90.0,10.99,76.6,12.41
module_5,90.0,11.12,72.0,16.88
module_5,90.0,11.64,72.25,16.11
module_5,90.0,13.56,85.18,1.26
module_5,90.0,12.85,82.11,5.04
module_5,90.0,12.38,78.58,9.04
module_5,90.0,12.66,75.34,12.0
module_5,90.0,13.23,75.75,11.01
module_5,90.0,15.56,83.42,1.01
module_5,90.0,14.82,81.78,3.4
module_5,90.0,14.25,78.74,7.01
module_5,90.0,14.33,77.23,8.44
module_5,90.0,14.74,76.52,8.74
module_5,90.0,16.77,82.41,0.82
module_5,90.0,16.16,81.18,2.66
module_5,90.0,15.97,79.73,4.3
module_5,90.0,15.89,78.03,6.08
module_5,90.0,16.19,78.68,5.12
module_5,90.0,17.97,81.29,0.74
module_5,90.0,16.77,80.82,2.41
module_5,90.0,16.49,79.86,3.64
module_5,90.0,16.41,78.96,4.63
module_5,90.0,16.99,78.82,4.19
module_5,135.0,20.0,78.14,1.86
module_5,135.0,19.59,78.63,1.78
module_5,135.0,20.25,78.27,1.48
module_5,135.0,21.23,77.51,1.26
module_5,135.0,22.08,77.07,0.85
module_5,135.0,18.99,78.63,2.38
module_5,135.0,18.71,79.07,2.22
module_5,135.0,19.51,79.07,1.42
module_5,135.0,20.22,78.27,1.51
module_5,135.0,21.53,77.51,0.96
module_5,135.0,17.78,79.45,2.77
module_5,135.0,17.64,79.12,3.23
module_5,135.0,16.9,79.48,3.62
module_5,135.0,17.7,78.9,3.4
module_5,135.0,20.0,78.11,1.89
module_5,135.0,14.88,79.12,6.0
module_5,135.0,15.21,79.04,5.75
module_5,135.0,15.56,79.07,5.37
module_5,135.0,16.27,78.19,5.53
module_5,135.0,16.77,77.21,6.03
module_5,135.0,13.48,76.33,10.19
module_5,135.0,13.07,75.1,11.84
module_5,135.0,12.44,72.77,14.79
module_5,135.0,14.11,75.7,10.19
module_5,135.0,15.67,77.1,7.23
module_5,135.0,11.59,69.23,19.18
module_5,135.0,11.26,69.26,19.48
module_5,135.0,11.1,65.73,23.18
module_5,135.0,11.89,71.64,16.47
module_5,135.0,13.18,81.48,5.34
module_5,135.0,11.26,67.67,21.07
module_5,135.0,10.14,54.14,35.73
module_5,135.0,9.95,46.82,43.23
module_5,135.0,10.52,67.86,21.62
module_5,135.0,12.44,83.01,4.55
module_5,135.0,12.33,72.25,15.42
module_5,135.0,9.78,40.88,49.34
module_5,135.0,9.7,35.4,54.9
module_5,135.0,9.78,45.64,44.58
module_5,135.0,16.55,83.45,0.0
module_5,135.0,10.52,65.97,23.51
module_5,135.0,10.27,58.58,31.15
module_5,135.0,10.66,66.05,23.29
module_5,135.0,11.48,73.73,14.79
module_5,135.0,12.16,76.9,10.93
module_5,135.0,9.7,28.74,61.56
module_5,135.0,9.92,45.07,45.01
module_5,135.0,10.33,58.47,31.21
module_5,135.0,11.04,66.77,22.19
module_5,135.0,11.67,75.42,12.9
module_5,135.0,9.7,31.56,58.74
module_5,135.0,9.78,42.08,48.14
module_5,135.0,10.19,55.67,34.14
module_5,135.0,10.96,66.22,22.82
module_5,135.0,11.56,73.62,14.82
module_5,135.0,9.64,32.68,57.67
module_5,135.0,9.92,55.07,35.01
module_5,135.0,10.3,59.67,30.03
module_5,135.0,11.07,67.42,21.51
module_5,135.0,11.7,73.89,14.41
module_5,135.0,10.88,84.08,5.04
module_5,135.0,10.14,66.79,23.07
module_5,135.0,10.63,68.9,20.47
module_5,135.0,11.32,69.32,19.37
module_5,135.0,12.11,73.95,13.95
module_5,135.0,31.73,67.1,1.18
module_5,135.0,28.85,69.75,1.4
module_5,135.0,26.22,71.42,2.36
module_5,135.0,26.19,71.32,2.49
module_5,135.0,29.1,68.38,2.52
module_5,135.0,28.88,69.97,1.15
module_5,135.0,26.58,71.73,1.7
module_5,135.0,24.93,72.27,2.79
module_5,135.0,24.52,71.53,3.95
module_5,135.0,25.04,68.16,6.79
module_5,135.0,95.1,4.9,0.0
module_5,135.0,25.32,71.67,3.01
module_5,135.0,21.86,72.3,5.84
module_5,135.0,20.44,71.48,8.08
module_5,135.0,22.68,70.11,7.21
module_5,135.0,64.63,34.44,0.93
module_5,135.0,26.63,68.88,4.49
module_5,135.0,21.78,70.63,7.59
module_5,135.0,21.15,73.53,5.32
module_5,135.0,22.79,75.4,1.81
module_5,135.0,82.16,17.84,0.0
module_5,135.0,56.99,43.01,0.0
module_5,135.0,40.85,59.15,0.0
module_5,135.0,28.33,71.4,0.27
module_5,135.0,32.47,67.53,0.0
module_5,135.0,12.11,76.82,11.07
module_5,135.0,11.59,75.45,12.96
module_5,135.0,11.34,73.15,15.51
module_5,135.0,11.7,73.67,14.63
module_5,135.0,12.19,74.77,13.04
module_5,135.0,11.04,69.62,19.34
module_5,135.0,11.04,67.32,21.64
module_5,135.0,10.99,65.34,23.67
module_5,135.0,11.07,68.38,20.55
module_5,135.0,11.12,69.97,18.9
module_5,135.0,10.55,64.66,24.79
module_5,135.0,10.27,56.22,33.51
module_5,135.0,10.11,51.45,38.44
module_5,135.0,10.3,60.44,29.26
module_5,135.0,10.63,69.1,20.27
module_5,135.0,10.11,52.68,37.21
module_5,135.0,9.89,43.56,46.55
module_5,135.0,9.78,42.9,47.32
module_5,135.0,9.89,52.25,37.86
module_5,135.0,10.14,68.0,21.86
module_5,135.0,10.14,57.18,32.68
module_5,135.0,9.64,27.1,63.26
module_5,135.0,9.7,31.21,59.1
module_5,135.0,9.62,25.67,64.71
module_5,135.0,10.25,78.22,11.53
module_5,135.0,10.14,45.01,44.85
module_5,135.0,9.7,26.68,63.62
module_5,135.0,9.7,24.16,66.14
module_5,135.0,9.64,24.47,65.89
module_5,135.0,9.7,26.22,64.08
module_5,135.0,9.64,27.18,63.18
module_5,135.0,10.22,40.71,49.07
module_5,135.0,9.92,26.79,63.29
module_5,135.0,9.75,22.85,67.4
module_5,135.0,9.7,22.66,67.64
module_5,135.0,9.7,22.55,67.75
module_5,135.0,9.62,19.95,70.44
module_5,135.0,10.44,48.77,40.79
module_5,135.0,10.14,36.05,53.81
module_5,135.0,10.0,26.08,63.92
module_5,135.0,9.78,23.7,66.52
module_5,135.0,9.7,21.42,68.88
module_5,135.0,9.62,18.79,71.59
module_5,135.0,10.63,60.49,28.88
module_5,135.0,10.33,48.33,41.34
module_5,135.0,10.08,30.74,59.18
module_5,135.0,9.78,24.41,65.81
module_5,135.0,9.7,21.45,68.85
module_5,135.0,9.62,18.52,71.86
module_5,135.0,10.79,64.68,24.52
module_5,135.0,10.44,54.25,35.32
module_5,135.0,10.14,42.03,47.84
module_5,135.0,9.89,29.32,60.79
module_5,135.0,9.7,22.55,67.75
module_5,135.0,9.62,18.63,71.75
module_5,135.0,11.01,70.22,18.77
module_5,135.0,10.49,60.27,29.23
module_5,135.0,10.27,49.34,40.38
module_5,135.0,10.0,35.89,54.11
module_5,135.0,9.7,25.81,64.49
module_5,135.0,9.64,19.59,70.77
module_5,135.0,11.37,76.08,12.55
module_5,135.0,11.01,71.18,17.81
module_5,135.0,10.52,59.75,29.73
module_5,135.0,10.14,48.08,41.78
module_5,135.0,9.89,36.82,53.29
module_5,135.0,9.7,23.21,67.1
module_5,135.0,12.05,80.38,7.56
module_5,135.0,11.53,77.75,10.71
module_5,135.0,10.88,66.3,22.82
module_5,135.0,10.38,55.67,33.95
module_5,135.0,10.11,44.14,45.75
module_5,135.0,9.75,32.08,58.16
module_5,135.0,12.55,81.29,6.16
module_5,135.0,11.86,79.59,8.55
module_5,135.0,11.42,76.41,12.16
module_5,135.0,10.96,69.37,19.67
module_5,135.0,10.55,61.53,27.92
module_5,135.0,10.36,55.86,33.78
module_5,135.0,13.42,82.16,4.41
module_5,135.0,12.66,81.32,6.03
module_5,135.0,12.22,80.16,7.62
module_5,135.0,11.64,78.22,10.14
module_5,135.0,11.62,77.29,11.1
module_5,135.0,12.99,81.48,5.53
module_5,135.0,14.93,82.16,2.9
module_5,135.0,19.23,80.25,0.52
module_5,135.0,22.41,77.59,0.0
module_5,135.0,25.73,74.27,0.0
module_5,135.0,30.27,69.73,0.0
module_5,135.0,45.04,54.96,0.0
module_5,135.0,56.99,43.01,0.0
module_5,135.0,82.88,17.12,0.0
module_5,135.0,92.38,7.62,0.0
module_5,135.0,99.37,0.63,0.0
module_5,135.0,99.95,0.05,0.0
module_5,135.0,100,0.0,0.0
module_5,135.0,100,0.0,0.0
module_5,135.0,99.89,0.11,0.0
module_5,135.0,100,0.0,0.0
module_5,135.0,100,0.0,0.0
module_5,135.0,99.92,0.08,0.0
module_5,135.0,11.56,74.0,14.44
module_5,135.0,10.96,63.73,25.32
module_5,135.0,11.89,75.45,12.66
module_5,135.0,10.6,59.73,29.67
module_5,135.0,10.85,63.75,25.4
module_5,135.0,10.99,68.16,20.85
module_5,135.0,10.41,57.95,31.64
module_5,135.0,10.49,57.84,31.67
module_5,135.0,9.95,52.93,37.12
module_5,135.0,9.7,38.3,52.0
module_5,135.0,9.7,33.78,56.52
module_5,135.0,9.86,50.16,39.97
module_5,135.0,11.01,70.71,18.27
module_5,135.0,11.34,76.3,12.36
module_5,135.0,11.53,78.58,9.89
module_5,135.0,12.9,82.41,4.68
module_5,135.0,12.3,81.51,6.19
module_5,135.0,14.05,82.38,3.56
module_5,135.0,13.62,82.33,4.05
module_5,135.0,14.96,82.0,3.04
module_5,135.0,12.44,81.29,6.27
module_5,135.0,12.6,81.95,5.45
module_5,135.0,12.36,81.04,6.6
module_5,135.0,15.07,82.03,2.9
module_5,135.0,9.78,47.75,42.47
module_5,135.0,9.78,48.74,41.48
module_5,135.0,9.7,33.4,56.9
module_5,135.0,9.7,40.3,50.0
module_5,135.0,9.62,17.95,72.44
module_5,135.0,9.62,19.51,70.88
module_5,135.0,9.7,44.22,46.08
module_5,135.0,9.62,16.66,73.73
module_5,135.0,9.62,18.88,71.51
module_5,135.0,9.67,35.29,55.04
module_5,135.0,9.62,16.66,73.73
module_5,135.0,9.62,16.05,74.33
module_5,135.0,9.62,16.22,74.16
module_5,135.0,9.62,16.66,73.73
module_5,135.0,9.62,16.16,74.22
module_5,135.0,9.62,16.77,73.62
module_5,135.0,9.7,32.33,57.97
module_5,135.0,9.62,18.11,72.27
module_5,135.0,9.62,17.12,73.26
module_5,135.0,12.44,81.34,6.22
module_5,135.0,12.6,81.67,5.73
module_5,135.0,12.38,81.15,6.47
module_5,135.0,13.37,81.84,4.79
module_5,135.0,10.79,69.21,20.0
module_5,135.0,9.62,18.0,72.38
module_5,135.0,9.62,16.68,73.7
module_5,135.0,9.7,28.41,61.89
module_5,135.0,14.52,83.12,2.36
module_5,135.0,15.12,83.86,1.01
module_5,135.0,16.36,83.64,0.0
module_5,135.0,14.88,83.34,1.78
module_5,135.0,11.18,71.12,17.7
module_5,135.0,9.62,16.22,74.16
module_5,135.0,12.36,80.85,6.79
module_5,135.0,17.07,81.12,1.81
module_5,135.0,26.0,74.0,0.0
module_5,135.0,20.33,79.04,0.63
module_5,135.0,37.45,62.55,0.0
module_5,135.0,79.07,20.93,0.0
module_5,135.0,54.47,45.53,0.0
module_5,135.0,28.82,71.18,0.0
module_5,135.0,95.04,4.96,0.0
module_5,135.0,99.29,0.71,0.0
module_5,135.0,99.81,0.19,0.0
module_5,135.0,99.51,0.49,0.0
module_5,135.0,99.59,0.41,0.0
module_5,135.0,99.89,0.11,0.0
module_5,135.0,99.75,0.25,0.0
module_5,135.0,99.53,0.47,0.0
module_5,135.0,97.18,2.82,0.0
module_5,135.0,99.23,0.77,0.0
module_5,135.0,99.84,0.16,0.0
module_5,135.0,22.16,77.84,0.0
module_5,135.0,28.27,71.73,0.0
module_5,135.0,24.41,75.59,0.0
module_5,135.0,44.36,55.64,0.0
module_5,135.0,87.01,12.99,0.0
module_5,135.0,65.81,34.19,0.0
module_5,135.0,33.73,66.27,0.0
module_5,135.0,41.51,58.49,0.0
module_5,135.0,26.27,73.73,0.0
module_5,135.0,32.25,67.75,0.0
module_5,135.0,98.0,2.0,0.0
module_5,135.0,99.73,0.27,0.0
module_5,135.0,75.73,24.27,0.0
module_5,135.0,93.21,6.79,0.0
module_5,135.0,57.04,42.96,0.0
module_5,135.0,95.67,4.33,0.0
module_5,135.0,19.56,80.44,0.0
module_5,135.0,99.95,0.05,0.0
module_5,135.0,100,0.0,0.0
module_5,135.0,99.97,0.03,0.0
module_5,135.0,100,0.0,0.0
module_5,135.0,100,0.0,0.0
module_5,135.0,100,0.0,0.0
module_5,135.0,100,0.0,0.0
module_5,135.0,100,0.0,0.0
module_5,135.0,100,0.0,0.0
module_5,135.0,99.92,0.08,0.0
module_5,135.0,100,0.0,0.0
module_5,135.0,100,0.0,0.0
module_5,135.0,100,0.0,0.0
module_5,135.0,100,0.0,0.0
module_5,135.0,100,0.0,0.0
module_5,135.0,100,0.0,0.0
module_5,135.0,99.95,0.05,0.0
module_5,135.0,99.01,0.99,0.0
module_5,135.0,19.95,78.08,1.97
module_5,135.0,19.86,78.3,1.84
module_5,135.0,19.92,78.63,1.45
module_5,135.0,20.71,78.03,1.26
module_5,135.0,21.62,77.29,1.1
module_5,135.0,19.37,78.49,2.14
module_5,135.0,19.4,78.68,1.92
module_5,135.0,18.93,79.15,1.92
module_5,135.0,19.37,78.82,1.81
module_5,135.0,20.66,78.38,0.96
module_5,135.0,16.9,79.4,3.7
module_5,135.0,16.77,79.48,3.75
module_5,135.0,17.64,79.75,2.6
module_5,135.0,18.58,78.49,2.93
module_5,135.0,18.88,78.19,2.93
module_5,135.0,15.59,79.42,4.99
module_5,135.0,14.77,78.3,6.93
module_5,135.0,14.58,78.14,7.29
module_5,135.0,15.23,77.34,7.42
module_5,135.0,16.99,78.36,4.66
module_5,135.0,13.04,76.55,10.41
module_5,135.0,12.63,73.15,14.22
module_5,135.0,12.96,73.81,13.23
module_5,135.0,12.93,73.26,13.81
module_5,135.0,14.33,76.63,9.04
module_5,135.0,12.33,75.18,12.49
module_5,135.0,11.1,66.3,22.6
module_5,135.0,10.6,61.64,27.75
module_5,135.0,11.04,65.15,23.81
module_5,135.0,13.1,77.12,9.78
module_5,135.0,11.81,72.38,15.81
module_5,135.0,10.49,61.7,27.81
module_5,135.0,10.14,53.53,36.33
module_5,135.0,10.11,55.7,34.19
module_5,135.0,11.67,83.1,5.23
module_5,135.0,18.58,80.25,1.18
module_5,135.0,10.11,53.18,36.71
module_5,135.0,9.7,29.42,60.88
module_5,135.0,9.78,43.64,46.58
module_5,135.0,11.95,85.97,2.08
module_5,135.0,10.41,64.03,25.56
module_5,135.0,10.08,51.12,38.79
module_5,135.0,10.38,59.48,30.14
module_5,135.0,11.04,68.27,20.68
module_5,135.0,12.16,77.04,10.79
module_5,135.0,9.62,21.75,68.63
module_5,135.0,9.73,37.07,53.21
module_5,135.0,10.14,51.75,38.11
module_5,135.0,10.88,65.48,23.64
module_5,135.0,11.51,74.36,14.14
module_5,135.0,9.7,30.9,59.4
module_5,135.0,9.7,39.42,50.88
module_5,135.0,10.11,51.23,38.66
module_5,135.0,10.6,62.99,26.41
module_5,135.0,11.34,72.88,15.78
module_5,135.0,9.62,31.12,59.26
module_5,135.0,9.73,45.84,44.44
module_5,135.0,10.14,60.49,29.37
module_5,135.0,10.9,67.01,22.08
module_5,135.0,11.7,73.23,15.07
module_5,135.0,10.88,84.66,4.47
module_5,135.0,10.3,73.59,16.11
module_5,135.0,10.55,70.82,18.63
module_5,135.0,11.23,71.34,17.42
module_5,135.0,12.05,74.3,13.64
module_5,135.0,31.29,67.75,0.96
module_5,135.0,30.27,68.36,1.37
module_5,135.0,27.75,70.16,2.08
module_5,135.0,26.85,70.9,2.25
module_5,135.0,29.23,68.22,2.55
module_5,135.0,30.03,68.82,1.15
module_5,135.0,26.49,71.7,1.81
module_5,135.0,24.38,72.85,2.77
module_5,135.0,23.51,71.51,4.99
module_5,135.0,25.18,68.79,6.03
module_5,135.0,41.21,58.6,0.19
module_5,135.0,26.33,71.59,2.08
module_5,135.0,22.82,73.04,4.14
module_5,135.0,21.73,70.68,7.59
module_5,135.0,20.82,71.37,7.81
module_5,135.0,63.75,35.45,0.79
module_5,135.0,51.73,46.16,2.11
module_5,135.0,24.99,69.32,5.7
module_5,135.0,20.3,71.75,7.95
module_5,135.0,20.6,73.92,5.48
module_5,135.0,84.9,15.1,0.0
module_5,135.0,54.03,45.97,0.0
module_5,135.0,33.95,63.67,2.38
module_5,135.0,38.08,61.92,0.0
module_5,135.0,40.33,59.67,0.0
module_5,135.0,12.08,77.12,10.79
module_5,135.0,11.53,74.82,13.64
module_5,135.0,11.56,73.51,14.93
module_5,135.0,11.4,72.19,16.41
module_5,135.0,11.86,72.71,15.42
module_5,135.0,11.48,73.81,14.71
module_5,135.0,10.9,65.53,23.56
module_5,135.0,10.6,62.41,26.99
module_5,135.0,10.68,62.93,26.38
module_5,135.0,11.23,68.33,20.44
module_5,135.0,10.55,62.74,26.71
module_5,135.0,10.14,54.44,35.42
module_5,135.0,10.19,55.07,34.74
module_5,135.0,10.14,54.33,35.53
module_5,135.0,10.3,65.95,23.75
module_5,135.0,10.36,59.18,30.47
module_5,135.0,9.78,41.15,49.07
module_5,135.0,9.7,37.84,52.47
module_5,135.0,9.7,43.42,46.88
module_5,135.0,10.0,63.1,26.9
module_5,135.0,12.9,75.53,11.56
module_5,135.0,9.62,23.81,66.58
module_5,135.0,9.67,31.67,58.66
module_5,135.0,9.64,30.63,59.73
module_5,135.0,10.08,72.82,17.1
module_5,135.0,10.33,48.05,41.62
module_5,135.0,9.86,30.58,59.56
module_5,135.0,9.7,23.59,66.71
module_5,135.0,9.7,22.52,67.78
module_5,135.0,9.7,23.97,66.33
module_5,135.0,9.64,25.01,65.34
module_5,135.0,10.44,48.96,40.6
module_5,135.0,10.11,31.67,58.22
module_5,135.0,9.89,24.33,65.78
module_5,135.0,9.73,23.1,67.18
module_5,135.0,9.7,22.55,67.75
module_5,135.0,9.64,21.78,68.58
module_5,135.0,10.49,55.95,33.56
module_5,135.0,10.14,37.21,52.66
module_5,135.0,10.0,27.26,62.74
module_5,135.0,9.78,24.11,66.11
module_5,135.0,9.7,22.36,67.95
module_5,135.0,9.62,19.95,70.44
module_5,135.0,10.66,61.12,28.22
module_5,135.0,10.38,48.71,40.9
module_5,135.0,10.14,38.82,51.04
module_5,135.0,9.92,28.27,61.81
module_5,135.0,9.7,22.77,67.53
module_5,135.0,9.62,19.37,71.01
module_5,135.0,11.01,68.99,20.0
module_5,135.0,10.49,60.52,28.99
module_5,135.0,10.27,48.9,40.82
module_5,135.0,10.0,35.73,54.27
module_5,135.0,9.73,25.84,64.44
module_5,135.0,9.64,19.86,70.49
module_5,135.0,11.21,74.82,13.97
module_5,135.0,10.93,66.74,22.33
